Analysis(PDF_6bins_ll_3j,bottom,MV2cl100_MV2c100,CTag_Tight,AntiKt4EMTopoJets)
{
      meta_data_s (Hadronization, Pythia6EvtGen)
         sys(FT_EFF_MUONS_SCALE,0.410653%)
         sys(FT_EFF_MUONS_ID,-0.562784%)
         sys(FT_EFF_MUONS_MS,0.059428%)
         sys(FT_EFF_EG_RESOLUTION_ALL,1.045215%)
         sys(FT_EFF_EG_SCALE_ALL,-1.350489%)
         sys(FT_EFF_MUON_EFF_STAT,-0.688761%)
         sys(FT_EFF_MUON_EFF_SYS,1.361169%)
         sys(FT_EFF_MUON_ISO_STAT,0.371220%)
         sys(FT_EFF_MUON_ISO_SYS,1.701189%)
         sys(FT_EFF_EL_EFF_ID_TotalCorrUncertainty,1.648304%)
         sys(FT_EFF_EL_EFF_Trigger_TotalCorrUncertainty,0.305029%)
         sys(FT_EFF_EL_EFF_Reco_TotalCorrUncertainty,-0.304758%)
         sys(FT_EFF_EL_EFF_Iso_TotalCorrUncertainty,0.749911%)
         sys(FT_EFF_MUON_TTVA_STAT,-0.190159%)
         sys(FT_EFF_MUON_TTVA_SYS,-1.820013%)
         sys(FT_EFF_MUON_EFF_TrigSystUncertainty_1up,-0.520003%)
         sys(FT_EFF_MUON_EFF_TrigStatUncertainty_1up,1.342668%)
         sys(FT_EFF_PRW_DATASF_1up,5.062054%)
         sys(FT_EFF_fakes,0.383052%)
         sys(FT_EFF_ZHF,-2.206136%)
         sys(FT_EFF_stop,-1.316075%)
         sys(FT_EFF_dib,0.580053%)
         sys(FT_EFF_Z,-1.168886%)
         sys(FT_EFF_Lumi,-0.727800%)
         sys(FT_EFF_Mistag,0.243206%)
         sys(FT_EFF_MistagC,-0.569224%)
      }

      bin(30<pt<60,0<abseta<2.5)
      {
         central_value(1.0,0.043988)
         meta_data(N_jets tagged,12736.000000,112.853888)
         meta_data(N_jets total,35368.000000,188.063819)
         sys(FT_EFF_HerwigVsPythiall_3jets,2.673206%)
         sys(FT_EFF_HerwigVsPythia,2.673206%)
         sys(FT_EFF_MCAtNLOll_3jets,0.547895%)
         sys(FT_EFF_MCAtNLO,0.547895%)
         sys(FT_EFF_Variable Radiationll_3jets,-0.777756%)
         sys(FT_EFF_Variable Radiation,-0.777756%)
         sys(FT_EFF_PowhegPythia8Zll_3jets,-0.709454%)
         sys(FT_EFF_PowhegPythia8Z,-0.709454%)
         sys(FT_EFF_TopPtReweighting_NNLOll_3jets,-0.088812%)
         sys(FT_EFF_TopPtReweighting_NNLO,-0.088812%)
         sys(FT_EFF_Single Top HerwigVsPythiall_3jets,-0.014834%)
         sys(FT_EFF_Single Top HerwigVsPythia,-0.014834%)
         sys(FT_EFF_Powheg_Dibosonll_3jets,-0.527184%)
         sys(FT_EFF_Powheg_Diboson,-0.527184%)
         sys(FT_EFF_ZPTRWll_3jets,-0.185576%)
         sys(FT_EFF_ZPTRW,-0.185576%)
         sys(FT_EFF_JET_RelativeNonClosure_MC15,0.079351%)
         sys(FT_EFF_JET_BJES_Response,1.005110%)
         sys(FT_EFF_JET_EffectiveNP_1,2.362402%)
         sys(FT_EFF_JET_EffectiveNP_2,-0.445453%)
         sys(FT_EFF_JET_EffectiveNP_3,0.160021%)
         sys(FT_EFF_JET_EffectiveNP_4,0.109546%)
         sys(FT_EFF_JET_EffectiveNP_5,-0.004830%)
         sys(FT_EFF_JET_EffectiveNP_6restTerm,0.337932%)
         sys(FT_EFF_JET_EtaIntercalibration_Modelling,0.307899%)
         sys(FT_EFF_JET_EtaIntercalibration_TotalStat,1.139940%)
         sys(FT_EFF_JET_Flavor_Composition,1.463144%)
         sys(FT_EFF_JET_Flavor_Response,-1.075511%)
         sys(FT_EFF_JET_Pileup_OffsetMu,0.390200%)
         sys(FT_EFF_JET_Pileup_OffsetNPV,0.376990%)
         sys(FT_EFF_JET_Pileup_PtTerm,-0.715927%)
         sys(FT_EFF_JET_Pileup_RhoTopology,1.376509%)
         sys(FT_EFF_JET_PunchThrough_MC15,0.235620%)
         sys(FT_EFF_JET_SingleParticle_HighPt,-0.024580%)
         sys(FT_EFF_JET_JER_SINGLE_NP,-2.363265%)
         sys(FT_EFF_MUONS_SCALE,-0.254024%)
         sys(FT_EFF_MUONS_ID,0.286269%)
         sys(FT_EFF_MUONS_MS,0.421866%)
         sys(FT_EFF_EG_RESOLUTION_ALL,0.054224%)
         sys(FT_EFF_EG_SCALE_ALL,0.207237%)
         sys(FT_EFF_MUON_EFF_STAT,0.003210%)
         sys(FT_EFF_MUON_EFF_SYS,0.006447%)
         sys(FT_EFF_MUON_ISO_STAT,0.334834%)
         sys(FT_EFF_MUON_ISO_SYS,-0.009457%)
         sys(FT_EFF_EL_EFF_ID_TotalCorrUncertainty,0.106316%)
         sys(FT_EFF_EL_EFF_Trigger_TotalCorrUncertainty,0.037473%)
         sys(FT_EFF_EL_EFF_Reco_TotalCorrUncertainty,0.083442%)
         sys(FT_EFF_EL_EFF_Iso_TotalCorrUncertainty,0.243933%)
         sys(FT_EFF_MUON_TTVA_STAT,-0.265206%)
         sys(FT_EFF_MUON_TTVA_SYS,-0.131700%)
         sys(FT_EFF_MUON_EFF_TrigSystUncertainty_1up,-0.008610%)
         sys(FT_EFF_MUON_EFF_TrigStatUncertainty_1up,0.300892%)
         sys(FT_EFF_PRW_DATASF_1up,2.341307%)
         sys(FT_EFF_fakes,0.526876%)
         sys(FT_EFF_ZHF,-0.356657%)
         sys(FT_EFF_stop,0.121097%)
         sys(FT_EFF_dib,1.179274%)
         sys(FT_EFF_Z,2.044175%)
         sys(FT_EFF_Lumi,0.142853%)
         sys(FT_EFF_Mistag,0.016394%)
         sys(FT_EFF_MistagC,-0.081077%)
      }

      bin(60<pt<90,0<abseta<2.5)
      {
         central_value(1.0,0.043758)
         meta_data(N_jets tagged,9500.000000,97.467943)
         meta_data(N_jets total,18930.000000,137.586337)
         sys(FT_EFF_HerwigVsPythiall_3jets,-1.047004%)
         sys(FT_EFF_HerwigVsPythia,-1.047004%)
         sys(FT_EFF_MCAtNLOll_3jets,8.436760%)
         sys(FT_EFF_MCAtNLO,8.436760%)
         sys(FT_EFF_Variable Radiationll_3jets,1.342481%)
         sys(FT_EFF_Variable Radiation,1.342481%)
         sys(FT_EFF_PowhegPythia8Zll_3jets,0.100737%)
         sys(FT_EFF_PowhegPythia8Z,0.100737%)
         sys(FT_EFF_TopPtReweighting_NNLOll_3jets,-0.123797%)
         sys(FT_EFF_TopPtReweighting_NNLO,-0.123797%)
         sys(FT_EFF_Single Top HerwigVsPythiall_3jets,-0.634123%)
         sys(FT_EFF_Single Top HerwigVsPythia,-0.634123%)
         sys(FT_EFF_Powheg_Dibosonll_3jets,-0.386683%)
         sys(FT_EFF_Powheg_Diboson,-0.386683%)
         sys(FT_EFF_ZPTRWll_3jets,-0.091350%)
         sys(FT_EFF_ZPTRW,-0.091350%)
         sys(FT_EFF_JET_RelativeNonClosure_MC15,0.625609%)
         sys(FT_EFF_JET_BJES_Response,-0.214146%)
         sys(FT_EFF_JET_EffectiveNP_1,0.860793%)
         sys(FT_EFF_JET_EffectiveNP_2,0.865913%)
         sys(FT_EFF_JET_EffectiveNP_3,-1.017266%)
         sys(FT_EFF_JET_EffectiveNP_4,0.990644%)
         sys(FT_EFF_JET_EffectiveNP_5,0.056174%)
         sys(FT_EFF_JET_EffectiveNP_6restTerm,0.321778%)
         sys(FT_EFF_JET_EtaIntercalibration_Modelling,0.054743%)
         sys(FT_EFF_JET_EtaIntercalibration_TotalStat,0.602192%)
         sys(FT_EFF_JET_Flavor_Composition,2.156645%)
         sys(FT_EFF_JET_Flavor_Response,-0.637994%)
         sys(FT_EFF_JET_Pileup_OffsetMu,-0.867418%)
         sys(FT_EFF_JET_Pileup_OffsetNPV,-0.120303%)
         sys(FT_EFF_JET_Pileup_PtTerm,0.115930%)
         sys(FT_EFF_JET_Pileup_RhoTopology,0.294326%)
         sys(FT_EFF_JET_PunchThrough_MC15,0.224617%)
         sys(FT_EFF_JET_SingleParticle_HighPt,0.481027%)
         sys(FT_EFF_JET_JER_SINGLE_NP,-0.662063%)
         sys(FT_EFF_MUONS_SCALE,0.014555%)
         sys(FT_EFF_MUONS_ID,-0.085268%)
         sys(FT_EFF_MUONS_MS,0.112926%)
         sys(FT_EFF_EG_RESOLUTION_ALL,0.020924%)
         sys(FT_EFF_EG_SCALE_ALL,-0.074195%)
         sys(FT_EFF_MUON_EFF_STAT,-0.651844%)
         sys(FT_EFF_MUON_EFF_SYS,-0.041047%)
         sys(FT_EFF_MUON_ISO_STAT,-0.051413%)
         sys(FT_EFF_MUON_ISO_SYS,-0.109269%)
         sys(FT_EFF_EL_EFF_ID_TotalCorrUncertainty,-0.050103%)
         sys(FT_EFF_EL_EFF_Trigger_TotalCorrUncertainty,-0.328129%)
         sys(FT_EFF_EL_EFF_Reco_TotalCorrUncertainty,-0.144731%)
         sys(FT_EFF_EL_EFF_Iso_TotalCorrUncertainty,0.171282%)
         sys(FT_EFF_MUON_TTVA_STAT,-0.309806%)
         sys(FT_EFF_MUON_TTVA_SYS,0.143037%)
         sys(FT_EFF_MUON_EFF_TrigSystUncertainty_1up,0.026570%)
         sys(FT_EFF_MUON_EFF_TrigStatUncertainty_1up,0.200104%)
         sys(FT_EFF_PRW_DATASF_1up,1.612644%)
         sys(FT_EFF_fakes,0.265704%)
         sys(FT_EFF_ZHF,0.133717%)
         sys(FT_EFF_stop,-0.000142%)
         sys(FT_EFF_dib,0.488086%)
         sys(FT_EFF_Z,1.361597%)
         sys(FT_EFF_Lumi,-0.166447%)
         sys(FT_EFF_Mistag,-0.093604%)
         sys(FT_EFF_MistagC,-0.170258%)
      }

      bin(90<pt<140,0<abseta<2.5)
      {
         central_value(1.0,0.047057)
         meta_data(N_jets tagged,7219.000000,84.964699)
         meta_data(N_jets total,13515.000000,116.254032)
         sys(FT_EFF_HerwigVsPythiall_3jets,-1.142765%)
         sys(FT_EFF_HerwigVsPythia,-1.142765%)
         sys(FT_EFF_MCAtNLOll_3jets,5.524755%)
         sys(FT_EFF_MCAtNLO,5.524755%)
         sys(FT_EFF_Variable Radiationll_3jets,-0.616369%)
         sys(FT_EFF_Variable Radiation,-0.616369%)
         sys(FT_EFF_PowhegPythia8Zll_3jets,-1.584028%)
         sys(FT_EFF_PowhegPythia8Z,-1.584028%)
         sys(FT_EFF_TopPtReweighting_NNLOll_3jets,0.070483%)
         sys(FT_EFF_TopPtReweighting_NNLO,0.070483%)
         sys(FT_EFF_Single Top HerwigVsPythiall_3jets,0.561720%)
         sys(FT_EFF_Single Top HerwigVsPythia,0.561720%)
         sys(FT_EFF_Powheg_Dibosonll_3jets,-0.714049%)
         sys(FT_EFF_Powheg_Diboson,-0.714049%)
         sys(FT_EFF_ZPTRWll_3jets,0.083625%)
         sys(FT_EFF_ZPTRW,0.083625%)
         sys(FT_EFF_JET_RelativeNonClosure_MC15,0.241785%)
         sys(FT_EFF_JET_BJES_Response,0.114403%)
         sys(FT_EFF_JET_EffectiveNP_1,-0.636382%)
         sys(FT_EFF_JET_EffectiveNP_2,1.515975%)
         sys(FT_EFF_JET_EffectiveNP_3,-0.503156%)
         sys(FT_EFF_JET_EffectiveNP_4,0.329110%)
         sys(FT_EFF_JET_EffectiveNP_5,0.088639%)
         sys(FT_EFF_JET_EffectiveNP_6restTerm,0.119095%)
         sys(FT_EFF_JET_EtaIntercalibration_Modelling,0.217619%)
         sys(FT_EFF_JET_EtaIntercalibration_TotalStat,-1.105947%)
         sys(FT_EFF_JET_Flavor_Composition,-0.302098%)
         sys(FT_EFF_JET_Flavor_Response,0.947511%)
         sys(FT_EFF_JET_Pileup_OffsetMu,-0.655310%)
         sys(FT_EFF_JET_Pileup_OffsetNPV,-0.726197%)
         sys(FT_EFF_JET_Pileup_PtTerm,0.001667%)
         sys(FT_EFF_JET_Pileup_RhoTopology,-1.229421%)
         sys(FT_EFF_JET_PunchThrough_MC15,-0.168206%)
         sys(FT_EFF_JET_SingleParticle_HighPt,0.242398%)
         sys(FT_EFF_JET_JER_SINGLE_NP,-2.010367%)
         sys(FT_EFF_MUONS_SCALE,-0.273615%)
         sys(FT_EFF_MUONS_ID,-0.490709%)
         sys(FT_EFF_MUONS_MS,-0.011416%)
         sys(FT_EFF_EG_RESOLUTION_ALL,-0.095749%)
         sys(FT_EFF_EG_SCALE_ALL,0.211430%)
         sys(FT_EFF_MUON_EFF_STAT,-0.440353%)
         sys(FT_EFF_MUON_EFF_SYS,-0.382264%)
         sys(FT_EFF_MUON_ISO_STAT,0.054116%)
         sys(FT_EFF_MUON_ISO_SYS,0.123674%)
         sys(FT_EFF_EL_EFF_ID_TotalCorrUncertainty,-0.048702%)
         sys(FT_EFF_EL_EFF_Trigger_TotalCorrUncertainty,0.046077%)
         sys(FT_EFF_EL_EFF_Reco_TotalCorrUncertainty,0.263769%)
         sys(FT_EFF_EL_EFF_Iso_TotalCorrUncertainty,-0.367727%)
         sys(FT_EFF_MUON_TTVA_STAT,-0.528516%)
         sys(FT_EFF_MUON_TTVA_SYS,0.373478%)
         sys(FT_EFF_MUON_EFF_TrigSystUncertainty_1up,-0.234341%)
         sys(FT_EFF_MUON_EFF_TrigStatUncertainty_1up,0.259745%)
         sys(FT_EFF_PRW_DATASF_1up,0.706158%)
         sys(FT_EFF_fakes,0.145056%)
         sys(FT_EFF_ZHF,0.466772%)
         sys(FT_EFF_stop,0.181840%)
         sys(FT_EFF_dib,0.778479%)
         sys(FT_EFF_Z,1.304183%)
         sys(FT_EFF_Lumi,-0.471121%)
         sys(FT_EFF_Mistag,0.194572%)
         sys(FT_EFF_MistagC,0.299879%)
      }

      bin(140<pt<200,0<abseta<2.5)
      {
         central_value(1.0,0.074705)
         meta_data(N_jets tagged,2637.000000,51.351728)
         meta_data(N_jets total,5526.000000,74.337070)
         sys(FT_EFF_HerwigVsPythiall_3jets,-2.228848%)
         sys(FT_EFF_HerwigVsPythia,-2.228848%)
         sys(FT_EFF_MCAtNLOll_3jets,4.503473%)
         sys(FT_EFF_MCAtNLO,4.503473%)
         sys(FT_EFF_Variable Radiationll_3jets,0.275964%)
         sys(FT_EFF_Variable Radiation,0.275964%)
         sys(FT_EFF_PowhegPythia8Zll_3jets,-2.522143%)
         sys(FT_EFF_PowhegPythia8Z,-2.522143%)
         sys(FT_EFF_TopPtReweighting_NNLOll_3jets,1.021036%)
         sys(FT_EFF_TopPtReweighting_NNLO,1.021036%)
         sys(FT_EFF_Single Top HerwigVsPythiall_3jets,0.449816%)
         sys(FT_EFF_Single Top HerwigVsPythia,0.449816%)
         sys(FT_EFF_Powheg_Dibosonll_3jets,-0.220726%)
         sys(FT_EFF_Powheg_Diboson,-0.220726%)
         sys(FT_EFF_ZPTRWll_3jets,-0.271388%)
         sys(FT_EFF_ZPTRW,-0.271388%)
         sys(FT_EFF_JET_RelativeNonClosure_MC15,-0.314572%)
         sys(FT_EFF_JET_BJES_Response,-0.451285%)
         sys(FT_EFF_JET_EffectiveNP_1,-0.403440%)
         sys(FT_EFF_JET_EffectiveNP_2,-0.456796%)
         sys(FT_EFF_JET_EffectiveNP_3,-0.373127%)
         sys(FT_EFF_JET_EffectiveNP_4,0.226094%)
         sys(FT_EFF_JET_EffectiveNP_5,-0.132615%)
         sys(FT_EFF_JET_EffectiveNP_6restTerm,-0.066811%)
         sys(FT_EFF_JET_EtaIntercalibration_Modelling,0.295745%)
         sys(FT_EFF_JET_EtaIntercalibration_TotalStat,0.288808%)
         sys(FT_EFF_JET_Flavor_Composition,0.580740%)
         sys(FT_EFF_JET_Flavor_Response,-0.890899%)
         sys(FT_EFF_JET_Pileup_OffsetMu,0.328956%)
         sys(FT_EFF_JET_Pileup_OffsetNPV,0.394625%)
         sys(FT_EFF_JET_Pileup_PtTerm,0.974869%)
         sys(FT_EFF_JET_Pileup_RhoTopology,0.653250%)
         sys(FT_EFF_JET_PunchThrough_MC15,-0.305440%)
         sys(FT_EFF_JET_SingleParticle_HighPt,0.578618%)
         sys(FT_EFF_JET_JER_SINGLE_NP,-5.359294%)
         sys(FT_EFF_MUONS_SCALE,-0.055443%)
         sys(FT_EFF_MUONS_ID,0.272771%)
         sys(FT_EFF_MUONS_MS,0.669790%)
         sys(FT_EFF_EG_RESOLUTION_ALL,-0.718558%)
         sys(FT_EFF_EG_SCALE_ALL,0.274931%)
         sys(FT_EFF_MUON_EFF_STAT,-0.038788%)
         sys(FT_EFF_MUON_EFF_SYS,-0.327610%)
         sys(FT_EFF_MUON_ISO_STAT,0.181837%)
         sys(FT_EFF_MUON_ISO_SYS,-0.175833%)
         sys(FT_EFF_EL_EFF_ID_TotalCorrUncertainty,-0.034046%)
         sys(FT_EFF_EL_EFF_Trigger_TotalCorrUncertainty,0.532261%)
         sys(FT_EFF_EL_EFF_Reco_TotalCorrUncertainty,-0.121283%)
         sys(FT_EFF_EL_EFF_Iso_TotalCorrUncertainty,-0.491106%)
         sys(FT_EFF_MUON_TTVA_STAT,0.045453%)
         sys(FT_EFF_MUON_TTVA_SYS,0.368338%)
         sys(FT_EFF_MUON_EFF_TrigSystUncertainty_1up,0.057314%)
         sys(FT_EFF_MUON_EFF_TrigStatUncertainty_1up,0.289457%)
         sys(FT_EFF_PRW_DATASF_1up,-0.725122%)
         sys(FT_EFF_fakes,0.088754%)
         sys(FT_EFF_ZHF,0.057394%)
         sys(FT_EFF_stop,-0.415688%)
         sys(FT_EFF_dib,0.915909%)
         sys(FT_EFF_Z,1.384618%)
         sys(FT_EFF_Lumi,-0.477127%)
         sys(FT_EFF_Mistag,0.101188%)
         sys(FT_EFF_MistagC,0.172612%)
      }

      bin(200<pt<300,0<abseta<2.5)
      {
         central_value(1.0,0.152878)
         meta_data(N_jets tagged,827.000000,28.757608)
         meta_data(N_jets total,2386.000000,48.846699)
         sys(FT_EFF_HerwigVsPythiall_3jets,2.372553%)
         sys(FT_EFF_HerwigVsPythia,2.372553%)
         sys(FT_EFF_MCAtNLOll_3jets,2.930876%)
         sys(FT_EFF_MCAtNLO,2.930876%)
         sys(FT_EFF_Variable Radiationll_3jets,2.699220%)
         sys(FT_EFF_Variable Radiation,2.699220%)
         sys(FT_EFF_PowhegPythia8Zll_3jets,-7.105900%)
         sys(FT_EFF_PowhegPythia8Z,-7.105900%)
         sys(FT_EFF_TopPtReweighting_NNLOll_3jets,2.189388%)
         sys(FT_EFF_TopPtReweighting_NNLO,2.189388%)
         sys(FT_EFF_Single Top HerwigVsPythiall_3jets,1.909068%)
         sys(FT_EFF_Single Top HerwigVsPythia,1.909068%)
         sys(FT_EFF_Powheg_Dibosonll_3jets,-1.286401%)
         sys(FT_EFF_Powheg_Diboson,-1.286401%)
         sys(FT_EFF_ZPTRWll_3jets,-1.374544%)
         sys(FT_EFF_ZPTRW,-1.374544%)
         sys(FT_EFF_JET_RelativeNonClosure_MC15,-0.948063%)
         sys(FT_EFF_JET_BJES_Response,1.052148%)
         sys(FT_EFF_JET_EffectiveNP_1,-3.815510%)
         sys(FT_EFF_JET_EffectiveNP_2,-2.395587%)
         sys(FT_EFF_JET_EffectiveNP_3,0.847340%)
         sys(FT_EFF_JET_EffectiveNP_4,-0.430381%)
         sys(FT_EFF_JET_EffectiveNP_5,0.507451%)
         sys(FT_EFF_JET_EffectiveNP_6restTerm,0.365992%)
         sys(FT_EFF_JET_EtaIntercalibration_Modelling,-3.839113%)
         sys(FT_EFF_JET_EtaIntercalibration_TotalStat,-0.222294%)
         sys(FT_EFF_JET_Flavor_Composition,-4.589034%)
         sys(FT_EFF_JET_Flavor_Response,1.291985%)
         sys(FT_EFF_JET_Pileup_OffsetMu,-1.737623%)
         sys(FT_EFF_JET_Pileup_OffsetNPV,-5.393504%)
         sys(FT_EFF_JET_Pileup_PtTerm,1.629525%)
         sys(FT_EFF_JET_Pileup_RhoTopology,-2.476238%)
         sys(FT_EFF_JET_PunchThrough_MC15,1.527343%)
         sys(FT_EFF_JET_SingleParticle_HighPt,-2.351133%)
         sys(FT_EFF_JET_JER_SINGLE_NP,5.128903%)
         sys(FT_EFF_MUONS_SCALE,1.349663%)
         sys(FT_EFF_MUONS_ID,-1.422470%)
         sys(FT_EFF_MUONS_MS,-0.487155%)
         sys(FT_EFF_EG_RESOLUTION_ALL,-0.087377%)
         sys(FT_EFF_EG_SCALE_ALL,-0.817751%)
         sys(FT_EFF_MUON_EFF_STAT,-1.758955%)
         sys(FT_EFF_MUON_EFF_SYS,-1.143277%)
         sys(FT_EFF_MUON_ISO_STAT,-1.631092%)
         sys(FT_EFF_MUON_ISO_SYS,-1.776667%)
         sys(FT_EFF_EL_EFF_ID_TotalCorrUncertainty,0.785083%)
         sys(FT_EFF_EL_EFF_Trigger_TotalCorrUncertainty,1.072693%)
         sys(FT_EFF_EL_EFF_Reco_TotalCorrUncertainty,0.456246%)
         sys(FT_EFF_EL_EFF_Iso_TotalCorrUncertainty,-2.887499%)
         sys(FT_EFF_MUON_TTVA_STAT,1.392692%)
         sys(FT_EFF_MUON_TTVA_SYS,0.050265%)
         sys(FT_EFF_MUON_EFF_TrigSystUncertainty_1up,0.704299%)
         sys(FT_EFF_MUON_EFF_TrigStatUncertainty_1up,-1.827895%)
         sys(FT_EFF_PRW_DATASF_1up,0.347003%)
         sys(FT_EFF_fakes,-0.087562%)
         sys(FT_EFF_ZHF,0.325869%)
         sys(FT_EFF_stop,-0.289650%)
         sys(FT_EFF_dib,-0.147962%)
         sys(FT_EFF_Z,3.609602%)
         sys(FT_EFF_Lumi,-1.899835%)
         sys(FT_EFF_Mistag,1.455961%)
         sys(FT_EFF_MistagC,1.903375%)
      }
}
