Analysis(pTrel,bottom,JetFitterCOMBNN,-2.55,AntiKt4TopoLC)
{
	bin(20<pt<200,0.0<abseta<0.6)
		sys(ptrel light template contamination,-0.5164%)
		sys(pileup mu reweighting,0.0020%)
		sys(jet energy scale,0.7231%)
		sys(b-fragmentation function,0.1647%)
		usys(simulation tagging efficiency,1.9374%)
		sys(muon pT spectrum,-0.1625%)
		sys(modelling of c-production,0.0026%)
		sys(modelling of b-production,0.0377%)
		sys(b-fragmentation fraction,-0.1322%)
		sys(modelling of the b-hadron direction,-0.1695%)
		usys(MC statistics,5.2187%)
		sys(semileptonic correction,-0.1441%)
		sys(fake muons in b-jets,-0.0255%)
		sys(b-decay branching fractions,0.0278%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,1.0354%)
		sys(b-decay p* spectrum,-1.2336%)
	}
	bin(30<pt<40,0<abseta<2.5)
	{
		central_value(0.9775,0.0373)
		sys(jet energy resolution,-1.4065%)
		sys(ptrel light template contamination,-0.3043%)
		sys(pileup mu reweighting,0.0049%)
		sys(jet energy scale,0.4502%)
		sys(b-fragmentation function,0.3095%)
		usys(simulation tagging efficiency,0.8898%)
		sys(muon pT spectrum,-0.6583%)
		sys(modelling of c-production,0.1494%)
		sys(modelling of b-production,0.1244%)
		sys(b-fragmentation fraction,0.6293%)
		sys(modelling of the b-hadron direction,0.2471%)
		usys(MC statistics,0.6292%)
		sys(semileptonic correction,-0.3259%)
		sys(fake muons in b-jets,0.0299%)
		sys(b-decay branching fractions,0.0672%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,1.3168%)
		sys(b-decay p* spectrum,-3.6175%)
	}
	bin(40<pt<50,0<abseta<2.5)
	{
		central_value(0.9606,0.0316)
		sys(jet energy resolution,-2.1902%)
		sys(ptrel light template contamination,-0.7803%)
		sys(pileup mu reweighting,0.1742%)
		sys(jet energy scale,0.8431%)
		sys(b-fragmentation function,0.4329%)
		usys(simulation tagging efficiency,0.4199%)
		sys(muon pT spectrum,-0.3144%)
		sys(modelling of c-production,0.9424%)
		sys(modelling of b-production,0.0074%)
		sys(b-fragmentation fraction,-1.0048%)
		sys(modelling of the b-hadron direction,0.7731%)
		usys(MC statistics,0.8809%)
		sys(semileptonic correction,0.1818%)
		sys(fake muons in b-jets,-0.0186%)
		sys(b-decay branching fractions,0.1801%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,1.3703%)
		sys(b-decay p* spectrum,-1.9519%)
	}
	bin(50<pt<60,0<abseta<2.5)
	{
		central_value(0.9537,0.0269)
		sys(jet energy resolution,4.2509%)
		sys(ptrel light template contamination,-0.3676%)
		sys(pileup mu reweighting,0.6887%)
		sys(jet energy scale,1.1426%)
		sys(b-fragmentation function,0.0230%)
		usys(simulation tagging efficiency,0.5970%)
		sys(muon pT spectrum,-0.0153%)
		sys(modelling of c-production,1.2226%)
		sys(modelling of b-production,0.0022%)
		sys(b-fragmentation fraction,0.2692%)
		sys(modelling of the b-hadron direction,0.5532%)
		usys(MC statistics,2.4405%)
		sys(semileptonic correction,-0.1178%)
		sys(fake muons in b-jets,-0.0508%)
		sys(b-decay branching fractions,0.0034%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,1.0812%)
		sys(b-decay p* spectrum,-0.4167%)
	}
	bin(60<pt<75,0<abseta<2.5)
	{
		central_value(1.0055,0.0362)
		sys(jet energy resolution,-1.7838%)
		sys(ptrel light template contamination,-0.8215%)
		sys(pileup mu reweighting,0.2170%)
		sys(jet energy scale,0.5535%)
		sys(b-fragmentation function,0.3896%)
		usys(simulation tagging efficiency,0.6553%)
		sys(muon pT spectrum,-0.5631%)
		sys(modelling of c-production,1.9732%)
		sys(modelling of b-production,0.1007%)
		sys(b-fragmentation fraction,0.5283%)
		sys(modelling of the b-hadron direction,0.3394%)
		usys(MC statistics,2.7597%)
		sys(semileptonic correction,-0.4275%)
		sys(fake muons in b-jets,0.0048%)
		sys(b-decay branching fractions,0.1255%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,0.0297%)
		sys(b-decay p* spectrum,-0.4027%)
	}
	bin(75<pt<90,0<abseta<2.5)
	{
		central_value(0.9736,0.0326)
		sys(jet energy resolution,-0.0326%)
		sys(ptrel light template contamination,-0.3350%)
		sys(pileup mu reweighting,1.8042%)
		sys(jet energy scale,0.5258%)
		sys(b-fragmentation function,0.1153%)
		usys(simulation tagging efficiency,1.0607%)
		sys(muon pT spectrum,-0.5053%)
		sys(modelling of c-production,3.5713%)
		sys(modelling of b-production,0.0312%)
		sys(b-fragmentation fraction,-0.6122%)
		sys(modelling of the b-hadron direction,0.8915%)
		usys(MC statistics,4.4577%)
		sys(semileptonic correction,0.0986%)
		sys(fake muons in b-jets,-0.1985%)
		sys(b-decay branching fractions,0.0792%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,0.5902%)
		sys(b-decay p* spectrum,-0.7079%)
	}
	bin(90<pt<110,0<abseta<2.5)
	{
		central_value(0.9515,0.0384)
		sys(jet energy resolution,0.4817%)
		sys(ptrel light template contamination,-0.1517%)
		sys(pileup mu reweighting,0.1597%)
		sys(jet energy scale,0.1463%)
		sys(b-fragmentation function,0.2161%)
		usys(simulation tagging efficiency,1.1288%)
		sys(muon pT spectrum,-0.4881%)
		sys(modelling of c-production,4.1503%)
		sys(modelling of b-production,0.1799%)
		sys(b-fragmentation fraction,0.1937%)
		sys(modelling of the b-hadron direction,0.6205%)
		usys(MC statistics,2.7062%)
		sys(semileptonic correction,-0.2420%)
		sys(fake muons in b-jets,-0.1820%)
		sys(b-decay branching fractions,0.0585%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,0.4540%)
		sys(b-decay p* spectrum,-0.1822%)
	}
	bin(110<pt<140,0<abseta<2.5)
	{
		central_value(1.0668,0.0497)
		sys(jet energy resolution,-0.6953%)
		sys(ptrel light template contamination,-0.2508%)
		sys(pileup mu reweighting,0.4003%)
		sys(jet energy scale,0.0678%)
		sys(b-fragmentation function,0.4587%)
		usys(simulation tagging efficiency,0.4337%)
		sys(muon pT spectrum,-1.2220%)
		sys(modelling of c-production,9.3086%)
		sys(modelling of b-production,0.0625%)
		sys(b-fragmentation fraction,0.1911%)
		sys(modelling of the b-hadron direction,1.8239%)
		usys(MC statistics,2.4996%)
		sys(semileptonic correction,1.3357%)
		sys(fake muons in b-jets,-0.0772%)
		sys(b-decay branching fractions,0.6755%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,0.9555%)
		sys(b-decay p* spectrum,0.3255%)
	}
	bin(140<pt<200,0<abseta<2.5)
	{
		central_value(1.0048,0.0545)
		sys(jet energy resolution,-0.5956%)
		sys(ptrel light template contamination,-0.0236%)
		sys(pileup mu reweighting,1.4403%)
		sys(jet energy scale,1.2586%)
		sys(b-fragmentation function,0.3320%)
		usys(simulation tagging efficiency,0.4755%)
		sys(muon pT spectrum,0.2826%)
		sys(modelling of c-production,9.7566%)
		sys(modelling of b-production,0.2228%)
		sys(b-fragmentation fraction,0.0254%)
		sys(modelling of the b-hadron direction,1.2592%)
		usys(MC statistics,3.8923%)
		sys(semileptonic correction,-0.1806%)
		sys(fake muons in b-jets,-0.2274%)
		sys(b-decay branching fractions,0.1960%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,2.2336%)
		sys(b-decay p* spectrum,-0.5443%)
	}
}
