Analysis(pTrel,tau,JetFitterCOMBNNc,1.05,AntiKt4TopoEM)
{
	bin(20<pt<200,0.0<abseta<0.6)
		usys(MC statistics,3.8928%)
		sys(semileptonic correction,-0.3190%)
		sys(fake muons in b-jets,-0.0136%)
		sys(b-decay branching fractions,0.1681%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,0.7756%)
		sys(b-decay p* spectrum,-0.4631%)
                sys(extrapolation from b to c,11%) 
                sys(extrapolation from c to tau,22%) 
	}
	bin(75<pt<90,0<abseta<2.5)
	{
		central_value(0.9909,0.0210)
		sys(jet energy resolution,1.1080%)
		sys(ptrel light template contamination,-0.3412%)
		sys(pileup mu reweighting,0.5746%)
		sys(jet energy scale,0.2511%)
		sys(b-fragmentation function,0.3237%)
		usys(simulation tagging efficiency,1.1429%)
		sys(muon pT spectrum,-0.8711%)
		sys(modelling of c-production,4.5005%)
		sys(modelling of b-production,0.0563%)
		sys(b-fragmentation fraction,0.8989%)
		sys(modelling of the b-hadron direction,1.6328%)
		usys(MC statistics,3.9398%)
		sys(semileptonic correction,0.0700%)
		sys(fake muons in b-jets,-0.1773%)
		sys(b-decay branching fractions,0.3337%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,0.8133%)
		sys(b-decay p* spectrum,-1.7745%)
                sys(extrapolation from b to c,11%) 
                sys(extrapolation from c to tau,22%) 
	}
	bin(90<pt<110,0<abseta<2.5)
	{
		central_value(1.0436,0.0268)
		sys(jet energy resolution,0.3584%)
		sys(ptrel light template contamination,-0.1956%)
		sys(pileup mu reweighting,1.0470%)
		sys(jet energy scale,1.0508%)
		sys(b-fragmentation function,0.3848%)
		usys(simulation tagging efficiency,1.1273%)
		sys(muon pT spectrum,-0.5163%)
		sys(modelling of c-production,5.2417%)
		sys(modelling of b-production,0.0762%)
		sys(b-fragmentation fraction,-0.4638%)
		sys(modelling of the b-hadron direction,1.6315%)
		usys(MC statistics,9.1673%)
		sys(semileptonic correction,0.2109%)
		sys(fake muons in b-jets,0.0166%)
		sys(b-decay branching fractions,0.0257%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,0.6660%)
		sys(b-decay p* spectrum,0.2038%)
                sys(extrapolation from b to c,11%) 
                sys(extrapolation from c to tau,22%) 
	}
	bin(110<pt<140,0<abseta<2.5)
	{
		central_value(1.0298,0.0285)
		sys(jet energy resolution,-3.0238%)
		sys(ptrel light template contamination,-0.8148%)
		sys(pileup mu reweighting,0.0875%)
		sys(jet energy scale,0.5518%)
		sys(b-fragmentation function,1.2612%)
		usys(simulation tagging efficiency,0.4602%)
		sys(muon pT spectrum,-5.1618%)
		sys(modelling of c-production,10.5852%)
		sys(modelling of b-production,0.9291%)
		sys(b-fragmentation fraction,0.1400%)
		sys(modelling of the b-hadron direction,0.3393%)
		usys(MC statistics,4.2446%)
		sys(semileptonic correction,0.5961%)
		sys(fake muons in b-jets,-0.1080%)
		sys(b-decay branching fractions,0.0121%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,1.9645%)
		sys(b-decay p* spectrum,-4.6797%)
                sys(extrapolation from b to c,11%) 
                sys(extrapolation from c to tau,22%) 
	}
	bin(140<pt<200,0<abseta<2.5)
	{
		central_value(1.0262,0.0351)
		sys(jet energy resolution,0.4868%)
		sys(ptrel light template contamination,-0.0329%)
		sys(pileup mu reweighting,1.8683%)
		sys(jet energy scale,0.2401%)
		sys(b-fragmentation function,1.0521%)
		usys(simulation tagging efficiency,0.4714%)
		sys(muon pT spectrum,-7.0799%)
		sys(modelling of c-production,11.6357%)
		sys(modelling of b-production,0.7854%)
		sys(b-fragmentation fraction,-0.1395%)
		sys(modelling of the b-hadron direction,3.3390%)
		usys(MC statistics,2.6124%)
		sys(semileptonic correction,-0.4196%)
		sys(fake muons in b-jets,-0.1040%)
		sys(b-decay branching fractions,0.2031%)
		sys(scale factor for inclusive b-jets,4.0000%)
		sys(charm-light ratio,2.8600%)
		sys(b-decay p* spectrum,-1.5672%)
                sys(extrapolation from b to c,11%) 
                sys(extrapolation from c to tau,22%) 
	}
}
