Analysis(KinSel_dilep_2j,bottom,JFC,-1.0_0.0,AntiKt4TopoLCnoJVF ) {
    meta_data_s (Hadronization, Pythia6)
        sys(ttbar normalization,-1.4938%)
        sys(single top normalization,-0.00935%)
        sys(ttbar ll diboson normalization,2.10095%)
        sys(epsilon light,0%)
        sys(epsilon charm,0%)
        sys(Zjets normalization,0.335%)
        sys(ttbar ll fake lepton estimation normalization,0.4735%)
        sys(ReweightBJetPt,-1.0875%)
        sys(HerwigDiboson,1.7238%)
       usys(muon reconstruction efficiency SF,0.31825%)
        sys(muon momentum resolution,0.19155%)
        sys(jvf,0.24825%)
        sys(IFSR,-1.98453%)
        sys(MC generator,0.678727%)
        sys(parton shower,-3.36729%)
        sys(jet energy scale,1.59005%)
    }
    bin(110<pt<140,0<abseta<2.5)
    {
        central_value(0.9201,7.2987%)
        sys(electron energy resolution,-0.16215%)
        sys(electron energy scale,-0.0644%)
        sys(electron reco and ID efficiency SF,-0.04825%)
        sys(electron trigger efficiency SF,-0.04835%)
        sys(jet reco efficiency,-0.1724%)
        sys(jet energy resolution,2.3888%)
        sys(muon momentum scale,0.103%)
        sys(muon trigger efficiency SF,-0.03565%)
        sys(luminosity,0%)
        sys(ttbar normalization,-1.70725%)
        sys(single top normalization,0.0568%)
        sys(ttbar ll diboson normalization,3.10615%)
        sys(epsilon light,0%)
        sys(epsilon charm,0%)
        sys(Zjets normalization,0.2608%)
        sys(ttbar ll fake lepton estimation normalization,0.7363%)
        sys(ReweightBJetPt,-2.2955%)
        sys(HerwigDiboson,2.7655%)
       usys(muon reconstruction efficiency SF,0.05725%)
        sys(muon momentum resolution,0.03445%)
        sys(jvf,-0.18215%)
        sys(IFSR,-4.14779%)
        sys(MC generator,10.8184%)
        sys(parton shower,-12.1275%)
        sys(jet energy scale,-2.0312%)
    }
    bin(140<pt<200,0<abseta<2.5)
    {
        central_value(1.0504,8.5086%)
        sys(electron energy resolution,-0.6008%)
        sys(electron energy scale,-0.18615%)
        sys(electron reco and ID efficiency SF,-0.19325%)
        sys(electron trigger efficiency SF,0.3698%)
        sys(jet reco efficiency,-0.0023%)
        sys(jet energy resolution,-7.1126%)
        sys(muon momentum scale,0.0682%)
        sys(muon trigger efficiency SF,0.17195%)
        sys(luminosity,0%)
        sys(ttbar normalization,-1.758%)
        sys(single top normalization,0.00965%)
        sys(ttbar ll diboson normalization,4.07965%)
        sys(epsilon light,0%)
        sys(epsilon charm,0%)
        sys(Zjets normalization,0.1828%)
        sys(ttbar ll fake lepton estimation normalization,1.0888%)
        sys(ReweightBJetPt,-2.7441%)
        sys(HerwigDiboson,4.0964%)
       usys(muon reconstruction efficiency SF,-0.08775%)
        sys(muon momentum resolution,0.1906%)
        sys(jvf,0.10455%)
        sys(IFSR,-5.85184%)
        sys(MC generator,3.63169%)
        sys(parton shower,-8.70201%)
        sys(jet energy scale,3.60785%)
    }
    bin(200<pt<300,0<abseta<2.5)
    {
        central_value(0.8783,41.5889%)
        sys(electron energy resolution,-1.25375%)
        sys(electron energy scale,-1.32495%)
        sys(electron reco and ID efficiency SF,-0.13835%)
        sys(electron trigger efficiency SF,-0.37985%)
        sys(jet reco efficiency,0.8427%)
        sys(jet energy resolution,-6.9126%)
        sys(muon momentum scale,0.0921%)
        sys(muon trigger efficiency SF,-0.10285%)
        sys(luminosity,0%)
        sys(ttbar normalization,-5.4083%)
        sys(single top normalization,-0.27495%)
        sys(ttbar ll diboson normalization,12.1342%)
        sys(epsilon light,0%)
        sys(epsilon charm,0%)
        sys(Zjets normalization,0.8634%)
        sys(ttbar ll fake lepton estimation normalization,2.4633%)
        sys(ReweightBJetPt,-15.704%)
        sys(HerwigDiboson,13.7682%)
       usys(muon reconstruction efficiency SF,-0.41715%)
        sys(muon momentum resolution,0.28535%)
        sys(jvf,0.1466%)
        sys(IFSR,-5.72831%)
        sys(MC generator,-14.8434%)
        sys(parton shower,-2.92886%)
        sys(jet energy scale,5.80575%)
    }
}
