Analysis(ttbarKFlepjet ,bottom, SV0,5.65, AntiKt4Topo){
      meta_data_s (Hadronization, Pythia6)
sys(muon reco ID ,0.127124%)
sys(top mass ,1.08378%)
sys(chi2 cut normalisation ,10.6835%)
sys(pretag ,2.03421%)
}
bin(60<pt<75,0<abseta<2.5)
{
central_value(1.06097 , 0.0856442)
sys(ISR/FSR ,2.57738%)
sys(MC generator ,0.883209%)
sys(fragmentation ,0.343526%)
sys(jet energy scale ,2.17628%)
sys(jet energy resolution ,0.00498166%)
sys(jet reco efficiency ,0.0267103%)
sys(MET cellout ,0.221868%)
sys(MET pileup ,1.37278%)
sys(electron trigger ,0.00178523%)
sys(electron energy smearing ,0.0243378%)
sys(electron reco ID ,0.00384902%)
sys(electron energy scaling ,0.0114913%)
sys(muon trigger ,0.00128239%)
sys(muon energy scaling ,0.0494179%)
sys(muon reco ID ,0.00205631%)
sys(top mass ,0.701063%)
sys(chi2 cut normalisation ,4.4041%)
sys(pretag ,4.27329%)
}
bin(75<pt<90,0<abseta<2.5)
{
central_value(0.937841 , 0.0988061)
sys(ISR/FSR ,2.99167%)
sys(MC generator ,0.0827441%)
sys(fragmentation ,0.17129%)
sys(jet energy scale ,0.244102%)
sys(jet energy resolution ,0.054593%)
sys(jet reco efficiency ,0.0188739%)
sys(MET cellout ,0.049583%)
sys(MET pileup ,0.104649%)
sys(electron trigger ,0.00486703%)
sys(electron energy smearing ,0.0122739%)
sys(electron reco ID ,0.00992889%)
sys(electron energy scaling ,0.0562815%)
sys(muon trigger ,0.0163507%)
sys(muon energy scaling ,0.0125454%)
sys(muon reco ID ,0.00954585%)
sys(top mass ,0.872427%)
sys(chi2 cut normalisation ,11.9303%)
sys(pretag ,4.54208%)
}
bin(90<pt<110,0<abseta<2.5)
{
central_value(1.01451 , 0.0892913)
sys(ISR/FSR ,2.48362%)
sys(MC generator ,0.537924%)
sys(fragmentation ,0.641411%)
sys(jet energy scale ,1.69287%)
sys(jet energy resolution ,0.0341784%)
sys(jet reco efficiency ,0.0852359%)
sys(MET cellout ,0.055933%)
sys(MET pileup ,3.17757%)
sys(electron trigger ,0.0158343%)
sys(electron energy smearing ,0.0241058%)
sys(electron reco ID ,0.025616%)
sys(electron energy scaling ,0.0318629%)
sys(muon trigger ,0.0274485%)
sys(muon energy scaling ,0.0877794%)
sys(muon reco ID ,0.0220861%)
sys(top mass ,0.729304%)
sys(chi2 cut normalisation ,5.25126%)
sys(pretag ,2.11721%)
}
bin(110<pt<140,0<abseta<2.5)
{
central_value(1.03004 , 0.0878888)
sys(ISR/FSR ,2.4667%)
sys(MC generator ,0.0610957%)
sys(fragmentation ,0.267868%)
sys(jet energy scale ,1.28915%)
sys(jet energy resolution ,0.0389997%)
sys(jet reco efficiency ,0.00902381%)
sys(MET cellout ,0.0284809%)
sys(MET pileup ,1.77143%)
sys(electron trigger ,0.0291649%)
sys(electron energy smearing ,0.0078743%)
sys(electron reco ID ,0.0421599%)
sys(electron energy scaling ,0.0231049%)
sys(muon trigger ,0.0338914%)
sys(muon energy scaling ,0.0556583%)
sys(muon reco ID ,0.0410006%)
sys(top mass ,0.887989%)
sys(chi2 cut normalisation ,7.09472%)
sys(pretag ,0.55435%)
}
bin(140<pt<200,0<abseta<2.5)
{
central_value(0.989651 , 0.114424)
sys(ISR/FSR ,2.22522%)
sys(MC generator ,1.06933%)
sys(fragmentation ,0.163632%)
sys(jet energy scale ,2.41897%)
sys(jet energy resolution ,0.0117925%)
sys(jet reco efficiency ,0.0860352%)
sys(MET cellout ,0.1483%)
sys(MET pileup ,1.34014%)
sys(electron trigger ,0.00280972%)
sys(electron energy smearing ,0.0240298%)
sys(electron reco ID ,0.00606196%)
sys(electron energy scaling ,0.0320499%)
sys(muon trigger ,0.00738051%)
sys(muon energy scaling ,0.0733578%)
sys(muon reco ID ,0.00444021%)
sys(top mass ,1.42392%)
sys(chi2 cut normalisation ,4.90755%)
sys(pretag ,1.16105%)
}
}
